ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
939847987,0,06APR58,41.0,0,11.0,"$46,294",No,"$182,167",z_No,M,Bachelors,Professional,30,Commercial,"$11,960",1,Pickup,yes,"$5,759",2,No,2,$0,8.0,0,Highly Urban/ Urban
146492809,0,11MAY67,32.0,2,10.0,"$52,102",No,"$213,376",Yes,z_F,z_High School,Clerical,23,Private,"$10,750",9,z_SUV,no,"$7,476",3,No,2,$0,1.0,0,Highly Urban/ Urban
580920255,1,27JUN60,39.0,3,14.0,"$71,309",Yes,"$224,123",z_No,z_F,Bachelors,Professional,87,Private,"$14,580",1,z_SUV,no,"$4,648",3,No,3,"$1,357",7.0,1,Highly Urban/ Urban
461573915,0,04FEB50,49.0,0,8.0,"$22,059",No,,Yes,z_F,<High School,Clerical,24,Private,"$9,340",13,Sports Car,no,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
431950127,0,07FEB60,39.0,2,7.0,"$12,236",No,"$92,520",Yes,z_F,z_High School,Home Maker,66,Private,"$16,320",1,z_SUV,no,"$4,352",3,No,1,"$6,889",8.0,1,Highly Urban/ Urban
817050483,0,14NOV55,44.0,0,8.0,"$67,813",No,"$252,457",Yes,M,Bachelors,Professional,11,Private,"$16,480",13,Minivan,yes,$0,0,No,1,$0,7.0,0,z_Highly Rural/ Rural
131511163,0,26DEC45,53.0,0,,"$126,548",No,$0,z_No,z_F,Masters,Lawyer,64,Private,"$19,450",4,z_SUV,no,$0,0,Yes,0,"$1,058",13.0,1,Highly Urban/ Urban
265985086,0,15FEB49,50.0,0,10.0,,No,"$178,643",z_No,z_F,z_High School,Clerical,13,Private,"$9,370",6,z_SUV,no,$0,0,No,2,$0,8.0,0,Highly Urban/ Urban
525936556,0,24DEC46,52.0,0,,"$114,553",No,"$355,136",Yes,M,Masters,Lawyer,52,Private,"$6,700",7,Pickup,yes,$0,0,No,0,$0,,0,z_Highly Rural/ Rural
346268781,0,01SEP40,59.0,0,12.0,"$55,693",No,,z_No,z_F,Bachelors,z_Blue Collar,40,Commercial,"$22,930",6,Pickup,no,"$7,089",3,No,4,"$23,139",4.0,1,Highly Urban/ Urban
955298287,0,16JUL49,50.0,0,11.0,"$46,191",No,$0,z_No,z_F,Masters,Manager,15,Private,"$11,120",7,z_SUV,no,"$4,292",2,No,2,$0,14.0,0,Highly Urban/ Urban
646710804,0,01FEB51,48.0,0,8.0,"$43,075",No,"$175,858",Yes,z_F,z_High School,Manager,52,Private,"$13,970",4,z_SUV,no,"$5,878",2,No,3,$0,11.0,0,Highly Urban/ Urban
667355215,0,26NOV62,36.0,3,12.0,"$45,590",No,"$172,745",Yes,z_F,z_High School,Professional,9,Private,"$16,650",3,z_SUV,no,$0,0,No,0,"$13,770",5.0,1,Highly Urban/ Urban
960510830,1,27DEC56,42.0,1,13.0,"$25,860",No,"$102,425",Yes,z_F,z_High School,Clerical,54,Private,"$7,140",1,z_SUV,no,"$6,983",2,No,5,$0,9.0,0,Highly Urban/ Urban
834726301,0,11DEC43,55.0,0,14.0,"$101,395",No,"$316,981",Yes,M,Masters,Lawyer,14,Private,"$13,980",4,Minivan,no,$0,0,No,0,$0,12.0,0,Highly Urban/ Urban
207103327,0,02FEB71,28.0,0,0.0,$0,No,$0,z_No,z_F,Bachelors,Home Maker,49,Private,"$4,300",6,z_SUV,no,"$52,102",2,Yes,6,"$2,351",10.0,1,Highly Urban/ Urban
214255604,0,02NOV51,48.0,0,5.0,"$14,938",No,$0,z_No,z_F,Bachelors,Student,16,Private,"$6,300",6,z_SUV,no,"$7,998",1,No,5,$0,10.0,0,Highly Urban/ Urban
394201314,0,10SEP45,54.0,0,,"$74,857",No,"$236,453",Yes,M,Bachelors,Manager,38,Private,"$14,390",7,Minivan,no,$0,0,No,0,$0,11.0,0,Highly Urban/ Urban
196056623,0,15AUG52,47.0,0,12.0,"$71,416",No,$0,z_No,M,Bachelors,Professional,30,Commercial,"$19,950",13,Van,yes,$0,0,Yes,0,$0,11.0,0,Highly Urban/ Urban
869159171,0,03OCT38,61.0,0,17.0,"$25,525",No,"$158,142",Yes,M,Bachelors,z_Blue Collar,16,Commercial,"$11,060",1,z_SUV,no,"$30,023",3,Yes,5,"$1,299",6.0,1,Highly Urban/ Urban
591717613,0,05SEP44,55.0,0,13.0,"$145,860",No,"$410,029",Yes,M,Masters,Manager,18,Commercial,"$40,420",1,Panel Truck,no,$0,0,No,0,$0,17.0,0,Highly Urban/ Urban
531749900,0,07OCT41,58.0,0,10.0,"$46,946",No,"$247,003",z_No,M,Masters,Lawyer,22,Private,"$16,860",6,Van,yes,"$28,158",2,Yes,3,$0,13.0,0,Highly Urban/ Urban
634343179,0,02JUN59,40.0,0,9.0,"$103,903",No,$0,z_No,M,Masters,Lawyer,57,Private,"$15,020",6,Minivan,yes,"$8,921",1,No,6,"$4,290",14.0,1,z_Highly Rural/ Rural
541177002,0,31AUG43,56.0,0,15.0,"$160,200",No,"$403,584",Yes,M,Masters,Professional,38,Private,"$11,420",1,Minivan,yes,$0,0,No,1,$0,11.0,0,z_Highly Rural/ Rural
389457553,0,04JUN63,36.0,0,12.0,"$204,373",No,,Yes,M,PhD,,20,Commercial,"$5,100",6,Pickup,no,"$3,423",3,No,0,"$2,705",20.0,1,Highly Urban/ Urban
431732727,0,19APR51,48.0,0,11.0,"$105,103",No,"$318,523",Yes,z_F,Masters,Lawyer,34,Private,"$6,300",10,Sports Car,no,$0,0,No,0,$0,16.0,0,Highly Urban/ Urban
289313269,0,01JUL57,42.0,0,13.0,"$78,552",No,"$246,264",Yes,z_F,Bachelors,Professional,66,Commercial,"$26,420",7,Pickup,no,$0,0,No,1,$0,9.0,0,z_Highly Rural/ Rural
768526807,0,14APR55,44.0,2,14.0,"$16,800",No,"$136,818",Yes,z_F,<High School,Clerical,47,Private,"$7,580",6,z_SUV,no,$0,0,No,0,$0,5.0,0,Highly Urban/ Urban
141092115,0,26JAN53,46.0,0,10.0,"$183,558",No,"$472,867",z_No,z_F,PhD,Lawyer,33,Private,"$19,860",6,z_SUV,no,$0,0,No,3,$0,12.0,0,Highly Urban/ Urban
917731732,1,16MAY55,44.0,1,11.0,,No,"$102,166",Yes,z_F,z_High School,Clerical,22,Private,"$16,880",4,z_SUV,no,$0,0,No,2,$0,6.0,0,z_Highly Rural/ Rural
265250920,0,15DEC63,35.0,0,10.0,"$1,886",No,"$55,001",Yes,z_F,<High School,Home Maker,27,Private,"$12,690",1,z_SUV,no,$0,0,Yes,0,"$3,692",1.0,1,Highly Urban/ Urban
252298862,0,02NOV54,45.0,2,13.0,"$170,576",No,,Yes,M,Masters,Professional,42,Commercial,"$30,030",8,Panel Truck,no,"$7,097",1,Yes,4,$0,,0,Highly Urban/ Urban
375690054,0,21MAR46,53.0,0,12.0,"$27,652",No,"$145,983",z_No,M,z_High School,Clerical,19,Private,"$21,460",4,Van,no,"$6,348",1,No,0,"$2,150",6.0,1,Highly Urban/ Urban
305612736,0,18OCT57,42.0,0,8.0,"$94,591",No,"$309,644",z_No,M,<High School,z_Blue Collar,21,Commercial,"$17,470",6,Van,yes,"$16,121",3,Yes,3,"$3,428",8.0,1,Highly Urban/ Urban
628205475,0,18DEC68,30.0,1,10.0,,Yes,$0,z_No,M,z_High School,Clerical,43,Commercial,"$21,230",7,Van,yes,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
142190270,0,14FEB60,39.0,3,13.0,"$164,047",Yes,"$421,956",z_No,z_F,PhD,Manager,16,Private,"$39,520",7,Van,no,$0,0,No,0,$0,13.0,0,Highly Urban/ Urban
638387778,0,18MAY72,27.0,0,8.0,"$78,197",No,"$229,920",Yes,z_F,Masters,Manager,12,Private,"$18,040",13,Pickup,no,$0,0,No,0,$0,12.0,0,Highly Urban/ Urban
33481658,0,04NOV40,59.0,2,15.0,"$61,833",No,"$220,235",Yes,z_F,Masters,Lawyer,46,Private,"$13,580",1,z_SUV,no,"$31,858",3,Yes,0,$0,17.0,0,Highly Urban/ Urban
718607159,0,19MAY57,42.0,1,7.0,"$75,626",Yes,"$246,952",z_No,M,Bachelors,Professional,35,Private,"$13,260",6,Minivan,yes,"$5,754",5,No,0,$0,8.0,0,Highly Urban/ Urban
521516849,1,23SEP54,45.0,1,12.0,"$67,218",No,"$245,505",Yes,z_F,Masters,Lawyer,24,Private,"$28,290",4,Minivan,no,"$2,581",1,No,3,$0,12.0,0,Highly Urban/ Urban
441375085,1,11APR55,44.0,3,12.0,"$44,893",No,"$222,835",Yes,z_F,z_High School,Clerical,58,Private,"$26,670",1,Minivan,no,$0,0,No,2,$0,14.0,0,z_Highly Rural/ Rural
893178600,0,22JUL40,59.0,2,16.0,"$35,192",No,"$165,343",Yes,z_F,z_High School,Clerical,30,Private,"$10,920",7,z_SUV,no,$0,0,No,0,$0,3.0,0,z_Highly Rural/ Rural
57020222,0,17MAY60,39.0,0,11.0,"$24,217",No,"$129,104",Yes,M,<High School,z_Blue Collar,33,Commercial,"$10,900",14,Pickup,yes,$0,0,No,2,$0,7.0,0,z_Highly Rural/ Rural
668800586,3,11SEP57,42.0,3,6.0,"$19,502",No,"$112,001",Yes,z_F,<High School,z_Blue Collar,30,Commercial,"$17,680",1,Minivan,no,"$4,352",2,No,6,$0,1.0,0,Highly Urban/ Urban
557369063,1,07DEC55,43.0,2,11.0,"$37,520",Yes,"$157,574",z_No,M,<High School,z_Blue Collar,19,Commercial,"$9,550",6,Pickup,no,"$1,459",2,No,0,"$5,700",7.0,1,Highly Urban/ Urban
40203197,0,09SEP51,48.0,0,12.0,"$128,974",No,"$315,897",Yes,z_F,Masters,Lawyer,54,Private,"$28,690",11,Pickup,no,$0,0,No,4,$0,,0,Highly Urban/ Urban
890652990,1,16APR56,43.0,2,17.0,"$82,947",No,"$264,359",Yes,M,Masters,Professional,35,Commercial,"$20,710",4,Van,yes,"$3,963",3,No,5,$0,16.0,0,Highly Urban/ Urban
359736972,0,18APR42,57.0,0,8.0,"$81,767",No,"$308,350",Yes,z_F,z_High School,z_Blue Collar,30,Commercial,"$19,820",1,z_SUV,no,$0,0,No,0,"$19,352",7.0,1,Highly Urban/ Urban
7994071,0,29NOV58,40.0,0,12.0,"$37,128",No,"$175,125",Yes,M,z_High School,Professional,52,Private,"$14,620",6,Minivan,no,"$4,728",3,No,0,"$4,080",8.0,1,Highly Urban/ Urban
783473090,0,06JAN62,37.0,0,11.0,"$9,664",No,"$147,749",Yes,M,Masters,Professional,30,Commercial,"$28,700",1,Panel Truck,no,"$5,476",1,No,2,$0,1.0,0,Highly Urban/ Urban
213844786,0,04MAR48,51.0,0,10.0,"$117,791",No,"$343,849",z_No,M,PhD,,18,Private,"$19,730",4,Van,yes,$0,0,No,2,$0,,0,Highly Urban/ Urban
528512018,1,07DEC54,44.0,2,15.0,"$80,140",No,"$233,009",Yes,M,Masters,Professional,40,Private,"$13,910",21,Minivan,no,$0,0,No,3,$0,15.0,0,Highly Urban/ Urban
26465136,0,13APR56,43.0,2,14.0,"$92,731",Yes,"$274,126",z_No,z_F,Masters,Lawyer,18,Private,"$18,730",4,z_SUV,no,"$1,558",3,No,0,$0,12.0,0,Highly Urban/ Urban
488543208,0,22MAY51,48.0,0,13.0,"$192,843",No,"$510,325",z_No,M,Masters,,45,Commercial,"$30,220",7,Panel Truck,no,"$6,015",2,No,4,$0,15.0,0,Highly Urban/ Urban
322263865,0,27SEP49,50.0,0,12.0,"$43,610",No,"$160,173",Yes,M,Masters,Lawyer,57,Private,"$14,730",3,Minivan,no,$0,0,No,2,$0,7.0,0,Highly Urban/ Urban
801260359,0,25NOV51,47.0,0,12.0,"$40,875",No,"$179,476",Yes,M,Masters,Professional,64,Private,"$21,800",1,Van,yes,"$3,397",3,No,4,$0,15.0,0,Highly Urban/ Urban
589800015,0,07MAR56,43.0,2,15.0,"$36,614",No,"$141,879",Yes,z_F,z_High School,z_Blue Collar,42,Commercial,"$25,580",1,Pickup,no,"$4,078",2,No,0,$680,1.0,1,Highly Urban/ Urban
18938047,0,09MAR60,39.0,0,14.0,"$73,367",No,$0,z_No,M,Bachelors,Professional,36,Private,"$12,740",6,Minivan,yes,"$3,320",1,No,4,$0,7.0,0,Highly Urban/ Urban
542253104,0,22AUG58,41.0,0,12.0,"$92,185",No,"$289,370",Yes,M,z_High School,Professional,24,Private,"$1,500",11,Minivan,yes,$0,0,No,0,"$1,815",10.0,1,Highly Urban/ Urban
504537312,0,17MAR50,49.0,0,12.0,"$53,765",No,$0,z_No,z_F,Bachelors,Professional,5,Private,"$12,360",4,z_SUV,no,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
14008511,1,09MAY55,44.0,3,0.0,$0,No,$0,Yes,z_F,z_High School,Student,57,Private,"$7,900",6,z_SUV,no,$0,0,Yes,1,$0,11.0,0,Highly Urban/ Urban
830767196,0,28SEP55,44.0,0,11.0,"$36,570",No,"$150,122",z_No,M,z_High School,z_Blue Collar,9,Commercial,"$9,560",13,Pickup,yes,"$29,233",2,No,5,$0,10.0,0,Highly Urban/ Urban
251910175,0,30OCT65,34.0,3,0.0,$0,No,"$74,744",Yes,z_F,Bachelors,Home Maker,36,Private,"$4,900",1,Sports Car,no,$0,0,No,0,"$3,883",6.0,1,Highly Urban/ Urban
220614099,0,19MAR43,56.0,0,13.0,"$69,152",No,"$250,572",z_No,z_F,Bachelors,Professional,7,Private,"$14,020",7,z_SUV,no,$0,0,Yes,0,$0,14.0,0,Highly Urban/ Urban
536598966,0,22SEP55,44.0,1,10.0,"$70,103",Yes,$0,z_No,z_F,Bachelors,Clerical,47,Private,"$12,910",1,z_SUV,no,$0,0,No,0,$0,10.0,0,z_Highly Rural/ Rural
375087720,0,23NOV51,47.0,0,13.0,"$80,431",No,"$243,919",Yes,M,Bachelors,Clerical,22,Commercial,"$25,630",1,Panel Truck,yes,$0,0,No,0,$0,13.0,0,z_Highly Rural/ Rural
170332960,0,31JUL67,32.0,2,0.0,$0,Yes,$0,z_No,z_F,z_High School,Home Maker,28,Private,"$15,300",1,Minivan,no,$0,0,No,0,$0,8.0,0,Highly Urban/ Urban
908401209,0,18MAR67,32.0,0,14.0,"$57,511",No,"$207,946",Yes,M,Bachelors,z_Blue Collar,39,Commercial,"$1,500",1,Minivan,no,$0,0,No,3,$0,,0,z_Highly Rural/ Rural
656110961,0,08NOV69,30.0,2,10.0,"$34,586",Yes,$0,z_No,M,z_High School,Clerical,38,Private,"$10,130",7,Pickup,no,"$28,174",2,Yes,7,"$5,771",,1,Highly Urban/ Urban
478397979,3,04JUN54,45.0,3,14.0,"$3,532",No,"$71,734",Yes,z_F,z_High School,Home Maker,35,Private,"$6,350",1,z_SUV,no,"$11,564",2,No,2,"$2,517",6.0,1,Highly Urban/ Urban
15476094,0,22OCT50,49.0,0,5.0,"$38,170",No,$0,z_No,z_F,Masters,Lawyer,28,Private,"$6,650",6,z_SUV,no,$0,0,No,0,$0,16.0,0,Highly Urban/ Urban
226349206,1,03DEC56,42.0,2,12.0,"$38,504",No,"$172,963",Yes,M,z_High School,z_Blue Collar,34,Commercial,"$21,600",1,Minivan,no,$0,0,No,1,$0,5.0,0,Highly Urban/ Urban
883538003,0,30MAR41,58.0,0,15.0,"$109,878",No,"$298,537",Yes,M,PhD,,28,Commercial,"$22,260",1,Van,no,$0,0,No,1,$0,15.0,0,Highly Urban/ Urban
948288985,0,25OCT53,46.0,0,10.0,"$79,538",No,$0,z_No,z_F,Bachelors,Manager,13,Private,"$14,050",3,Minivan,no,$0,0,Yes,2,$0,11.0,0,Highly Urban/ Urban
302807788,0,21JUN40,59.0,0,9.0,"$81,254",No,,Yes,z_F,Masters,Manager,14,Private,"$20,630",3,z_SUV,no,"$4,562",1,No,0,"$4,970",12.0,1,Highly Urban/ Urban
924523082,0,18AUG50,49.0,0,8.0,"$57,775",No,"$176,758",Yes,z_F,z_High School,Manager,35,Private,"$15,680",7,Minivan,no,$0,0,No,0,$0,10.0,0,Highly Urban/ Urban
853742774,0,03SEP41,58.0,0,19.0,"$42,485",No,"$156,093",Yes,M,z_High School,z_Blue Collar,57,Commercial,"$25,530",1,Panel Truck,yes,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
572931886,0,10MAR37,62.0,0,14.0,"$156,031",No,"$439,165",Yes,z_F,PhD,Doctor,15,Private,"$28,360",6,Sports Car,no,$0,0,No,0,$0,,0,Highly Urban/ Urban
480451009,0,24FEB50,49.0,0,14.0,"$115,320",No,"$311,697",Yes,z_F,Masters,Lawyer,44,Private,"$20,540",6,Minivan,no,$0,0,No,3,"$2,285",15.0,1,Highly Urban/ Urban
19076859,0,25FEB56,43.0,0,12.0,"$80,746",No,$0,z_No,M,Bachelors,Manager,11,Private,"$16,760",8,Minivan,yes,$0,0,No,1,$0,1.0,0,Highly Urban/ Urban
408205951,2,16FEB54,45.0,3,16.0,"$30,111",No,"$162,409",Yes,M,z_High School,Clerical,36,Private,"$10,870",9,Pickup,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
466204414,1,22AUG57,42.0,1,11.0,"$52,898",Yes,$0,z_No,M,z_High School,z_Blue Collar,19,Commercial,"$26,620",1,Panel Truck,yes,"$3,950",3,No,6,"$2,040",1.0,1,Highly Urban/ Urban
616849636,0,26JUL69,30.0,0,8.0,"$57,411",No,"$150,044",z_No,z_F,Masters,Manager,31,Private,"$11,280",9,z_SUV,no,"$3,776",1,No,2,$0,14.0,0,Highly Urban/ Urban
786298380,0,13NOV62,37.0,0,9.0,"$183,039",No,$0,z_No,M,Masters,,45,Commercial,"$23,500",4,Panel Truck,yes,$0,0,No,1,$0,18.0,0,z_Highly Rural/ Rural
363208227,0,14MAY52,47.0,0,8.0,,No,"$186,797",Yes,z_F,z_High School,z_Blue Collar,5,Commercial,"$7,510",16,z_SUV,no,$0,0,No,3,$863,9.0,1,Highly Urban/ Urban
745707863,0,30OCT63,36.0,0,12.0,"$48,509",No,,Yes,M,PhD,,49,Commercial,"$18,480",10,Van,yes,"$4,426",1,No,6,$0,18.0,0,Highly Urban/ Urban
302505662,0,31DEC44,54.0,0,9.0,"$76,799",No,$0,z_No,z_F,Masters,Manager,45,Private,"$20,410",6,z_SUV,no,$0,0,No,0,$0,,0,Highly Urban/ Urban
953612670,0,22DEC55,43.0,2,11.0,"$46,224",No,"$173,103",Yes,M,z_High School,z_Blue Collar,45,Commercial,"$11,510",13,Pickup,yes,$0,0,Yes,0,"$4,480",10.0,1,Highly Urban/ Urban
64222599,0,06FEB68,31.0,0,5.0,"$14,195",No,"$122,416",z_No,M,<High School,Clerical,34,Private,"$5,480",18,Minivan,yes,"$6,350",1,No,5,"$5,963",1.0,1,Highly Urban/ Urban
665591504,0,19JUL46,53.0,0,11.0,"$130,795",No,$0,z_No,M,PhD,,64,Commercial,"$28,340",6,Panel Truck,yes,$0,0,No,3,"$1,267",10.0,1,Highly Urban/ Urban
302499769,0,03DEC49,49.0,0,11.0,"$6,004",No,"$81,701",Yes,M,Bachelors,Student,56,Commercial,"$16,150",10,Minivan,yes,$0,0,No,0,$0,13.0,0,Highly Urban/ Urban
325063400,0,10SEP64,35.0,0,0.0,$0,No,$0,z_No,z_F,Bachelors,Student,8,Commercial,"$6,330",4,z_SUV,no,"$6,191",3,No,8,$0,8.0,0,Highly Urban/ Urban
91873101,0,26FEB45,54.0,0,12.0,"$52,722",No,$0,z_No,M,z_High School,Professional,55,Private,"$12,170",6,Minivan,yes,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
676967525,0,22FEB63,36.0,1,0.0,$0,Yes,,z_No,z_F,<High School,Student,18,Commercial,"$21,620",9,z_SUV,no,"$6,259",1,No,3,"$2,327",1.0,1,Highly Urban/ Urban
396302344,0,29AUG53,46.0,0,11.0,"$119,870",No,"$321,592",Yes,M,Masters,Manager,32,Private,"$17,370",7,Minivan,no,$0,0,Yes,0,$0,1.0,0,Highly Urban/ Urban
433152167,0,27AUG57,42.0,0,10.0,"$61,419",No,"$196,525",Yes,M,<High School,z_Blue Collar,6,Commercial,"$27,380",1,Panel Truck,no,$0,0,No,0,$0,4.0,0,Highly Urban/ Urban
443183800,0,12DEC39,59.0,0,0.0,$0,No,"$113,739",Yes,z_F,Bachelors,Home Maker,52,Private,"$11,480",10,z_SUV,no,$0,0,Yes,2,$0,12.0,0,z_Highly Rural/ Rural
584150715,0,16MAY42,57.0,0,14.0,"$68,818",No,"$253,974",Yes,z_F,Bachelors,Professional,46,Private,"$23,050",1,Minivan,no,$0,0,No,4,"$4,101",9.0,1,Highly Urban/ Urban
870579364,2,29AUG54,45.0,3,10.0,"$64,015",Yes,$0,z_No,M,z_High School,z_Blue Collar,36,Commercial,"$12,400",6,Minivan,no,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
122184095,0,10JUN63,36.0,0,9.0,"$79,801",No,$0,z_No,z_F,z_High School,z_Blue Collar,21,Commercial,"$23,110",6,z_SUV,no,$0,0,No,2,"$4,993",1.0,1,Highly Urban/ Urban
773663708,2,14FEB60,39.0,2,12.0,"$46,674",Yes,"$200,479",z_No,z_F,Bachelors,Professional,42,Private,"$12,330",16,z_SUV,no,$652,2,No,0,"$5,505",,1,Highly Urban/ Urban
854769047,0,14APR49,50.0,0,7.0,"$125,583",No,,Yes,M,Masters,Professional,41,Commercial,"$20,730",1,Van,no,"$1,358",1,No,5,$0,13.0,0,Highly Urban/ Urban
279799481,0,21FEB60,39.0,0,14.0,"$93,077",No,"$244,764",Yes,M,Bachelors,Professional,29,Private,"$14,710",1,Minivan,yes,$0,0,No,0,$0,1.0,0,z_Highly Rural/ Rural
906017228,1,03MAY63,36.0,2,12.0,"$91,729",Yes,"$307,043",z_No,z_F,Bachelors,Professional,26,Private,"$16,220",1,z_SUV,no,"$8,048",3,Yes,0,"$42,499",1.0,1,Highly Urban/ Urban
918387800,1,23AUG56,43.0,2,11.0,"$29,081",Yes,$0,z_No,z_F,z_High School,Clerical,33,Private,"$10,320",6,z_SUV,no,$0,0,No,1,"$4,322",7.0,1,Highly Urban/ Urban
878478018,0,14MAY48,51.0,0,0.0,$0,No,$0,Yes,z_F,z_High School,Student,37,Commercial,"$6,600",7,Sports Car,no,$0,0,No,3,$0,1.0,0,z_Highly Rural/ Rural
680425927,0,07FEB48,51.0,0,9.0,"$50,166",No,"$187,297",z_No,M,z_High School,z_Blue Collar,32,Commercial,"$11,620",1,Pickup,no,"$50,701",3,Yes,0,$0,1.0,0,Highly Urban/ Urban
553736065,0,07JUL52,47.0,0,12.0,"$61,352",No,"$223,768",Yes,z_F,Masters,Lawyer,47,Private,"$33,510",6,Van,no,"$1,893",1,No,4,"$4,378",12.0,1,Highly Urban/ Urban
799079242,0,02JUL48,51.0,0,,"$72,354",No,"$213,346",Yes,M,Bachelors,Professional,44,Commercial,"$18,110",1,Van,yes,"$2,060",3,No,7,"$107,586",3.0,1,Highly Urban/ Urban
675583965,0,16JUN50,49.0,0,14.0,"$90,036",No,$0,z_No,M,Bachelors,Manager,21,Private,"$17,110",18,Van,yes,$0,0,No,0,$0,17.0,0,Highly Urban/ Urban
85768488,2,21JUN59,40.0,2,11.0,"$63,913",Yes,$0,z_No,M,z_High School,z_Blue Collar,5,Commercial,"$5,500",13,Pickup,yes,"$1,896",1,No,1,"$3,549",1.0,1,Highly Urban/ Urban
319718069,0,22JUL45,54.0,0,15.0,"$80,297",No,$0,z_No,M,Masters,,29,Commercial,"$24,160",1,Panel Truck,yes,$0,0,No,2,$0,13.0,0,Highly Urban/ Urban
57270211,0,01AUG42,57.0,0,9.0,"$26,222",No,"$165,896",Yes,M,<High School,Clerical,73,Commercial,"$23,720",11,Panel Truck,yes,"$4,006",1,No,0,"$3,009",1.0,1,Highly Urban/ Urban
685050767,0,26FEB43,56.0,0,,"$98,830",No,"$313,286",Yes,z_F,Bachelors,Manager,28,Private,"$11,380",13,Sports Car,no,$0,0,No,0,$0,14.0,0,Highly Urban/ Urban
384021681,0,28NOV55,43.0,3,0.0,$0,No,"$74,577",Yes,z_F,z_High School,Home Maker,52,Private,"$14,740",6,Minivan,no,$0,0,No,0,$0,,0,Highly Urban/ Urban
345381817,0,26JUL55,44.0,2,15.0,"$159,230",Yes,$0,z_No,M,Masters,,24,Commercial,"$4,850",10,Pickup,yes,$0,0,No,0,$0,16.0,0,Highly Urban/ Urban
516865430,0,07JUN50,49.0,0,7.0,"$44,316",No,$0,z_No,z_F,z_High School,Clerical,24,Private,"$11,490",6,z_SUV,no,$0,0,No,0,$0,8.0,0,Highly Urban/ Urban
55986085,0,17SEP54,45.0,1,10.0,"$69,411",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,34,Commercial,"$12,940",7,Minivan,no,$0,0,Yes,1,$0,1.0,0,Highly Urban/ Urban
649479121,0,16JAN61,38.0,2,0.0,$0,No,"$66,812",Yes,z_F,z_High School,Home Maker,17,Private,"$13,490",6,z_SUV,no,$0,0,No,1,"$2,829",8.0,1,Highly Urban/ Urban
283223413,2,16AUG62,37.0,2,13.0,"$141,969",Yes,$0,z_No,z_F,PhD,Manager,50,Private,"$19,400",3,z_SUV,no,$0,0,No,3,"$5,146",16.0,1,Highly Urban/ Urban
642473846,3,21SEP59,40.0,3,14.0,"$22,705",No,"$138,803",Yes,z_F,<High School,Clerical,28,Private,"$7,770",6,Sports Car,no,"$28,476",1,Yes,5,$59,,1,Highly Urban/ Urban
611794581,0,15DEC37,61.0,0,15.0,"$103,017",No,"$332,631",Yes,M,Bachelors,Professional,19,Commercial,"$36,370",1,Van,yes,$0,0,No,0,$0,17.0,0,Highly Urban/ Urban
675792166,0,16JUN44,55.0,0,14.0,"$253,058",No,"$545,672",Yes,z_F,PhD,Manager,30,Private,"$26,810",7,Sports Car,no,$0,0,No,0,$0,14.0,0,Highly Urban/ Urban
303875904,0,02OCT52,47.0,0,14.0,"$107,406",No,,Yes,M,Masters,,52,Commercial,"$25,940",6,Panel Truck,no,$0,0,No,4,$0,19.0,0,Highly Urban/ Urban
691573828,0,05OCT60,39.0,0,9.0,"$30,394",No,$0,z_No,z_F,Bachelors,Clerical,59,Private,"$8,370",1,z_SUV,no,$0,0,No,1,$0,8.0,0,z_Highly Rural/ Rural
707481422,0,26AUG39,60.0,0,13.0,"$8,250",No,"$113,386",Yes,M,z_High School,Student,14,Commercial,"$8,330",1,Minivan,no,"$3,730",1,No,2,"$6,057",1.0,1,Highly Urban/ Urban
352908590,0,27JUL35,64.0,0,10.0,"$37,380",No,$0,z_No,M,Masters,Lawyer,14,Private,"$11,640",1,z_SUV,no,$0,0,No,0,"$3,504",15.0,1,Highly Urban/ Urban
958652858,1,03DEC56,42.0,2,10.0,"$36,230",Yes,"$158,234",z_No,z_F,<High School,z_Blue Collar,42,Private,"$6,480",4,z_SUV,no,"$9,773",2,No,1,"$2,962",5.0,1,Highly Urban/ Urban
316455627,0,07SEP64,35.0,0,11.0,"$77,339",No,$0,z_No,z_F,z_High School,z_Blue Collar,30,Commercial,"$9,230",6,Sports Car,no,"$5,347",2,No,3,$0,11.0,0,Highly Urban/ Urban
495572630,0,03APR49,50.0,0,10.0,"$16,917",No,"$92,745",Yes,z_F,<High School,Clerical,23,Private,"$14,990",10,Minivan,no,$0,0,No,0,$0,1.0,0,Highly Urban/ Urban
339645378,0,18SEP56,43.0,0,6.0,"$139,019",No,"$354,407",Yes,M,Bachelors,Professional,30,Private,"$15,400",3,Minivan,yes,$0,0,No,0,$0,,0,z_Highly Rural/ Rural
